,customer_id,customer_location
1900-01-01 10:28:00,174,drinks
1900-01-01 10:28:00,175,drinks
1900-01-01 10:28:00,176,entry
1900-01-01 10:29:00,163,drinks
1900-01-01 10:29:00,164,dairy
1900-01-01 10:29:00,168,dairy
1900-01-01 10:29:00,170,drinks
1900-01-01 10:29:00,171,dairy
1900-01-01 10:29:00,173,fruit
1900-01-01 10:29:00,174,spices
1900-01-01 10:29:00,175,drinks
1900-01-01 10:29:00,176,fruit
1900-01-01 10:29:00,177,entry
1900-01-01 10:30:00,163,drinks
1900-01-01 10:30:00,164,dairy
1900-01-01 10:30:00,168,dairy
1900-01-01 10:30:00,170,drinks
1900-01-01 10:30:00,171,dairy
1900-01-01 10:30:00,173,fruit
1900-01-01 10:30:00,174,drinks
1900-01-01 10:30:00,175,fruit
1900-01-01 10:30:00,176,fruit
1900-01-01 10:30:00,177,fruit
1900-01-01 10:31:00,163,spices
1900-01-01 10:31:00,164,dairy
1900-01-01 10:31:00,168,drinks
1900-01-01 10:31:00,170,drinks
1900-01-01 10:31:00,171,dairy
1900-01-01 10:31:00,173,fruit
1900-01-01 10:31:00,174,drinks
1900-01-01 10:31:00,175,fruit
1900-01-01 10:31:00,176,checkout
1900-01-01 10:31:00,177,fruit
1900-01-01 10:32:00,163,spices
1900-01-01 10:32:00,164,dairy
1900-01-01 10:32:00,168,checkout
1900-01-01 10:32:00,170,drinks
1900-01-01 10:32:00,171,dairy
1900-01-01 10:32:00,173,drinks
1900-01-01 10:32:00,174,drinks
1900-01-01 10:32:00,175,checkout
1900-01-01 10:32:00,177,fruit
1900-01-01 10:32:00,178,entry
1900-01-01 10:33:00,163,checkout
1900-01-01 10:33:00,164,dairy
1900-01-01 10:33:00,170,checkout
1900-01-01 10:33:00,171,drinks
1900-01-01 10:33:00,173,drinks
1900-01-01 10:33:00,174,checkout
1900-01-01 10:33:00,177,fruit
1900-01-01 10:33:00,178,spices
1900-01-01 10:33:00,179,entry
1900-01-01 10:33:00,180,entry
1900-01-01 10:34:00,164,fruit
1900-01-01 10:34:00,171,spices
1900-01-01 10:34:00,173,drinks
1900-01-01 10:34:00,177,dairy
1900-01-01 10:34:00,178,spices
1900-01-01 10:34:00,179,fruit
1900-01-01 10:34:00,180,fruit
1900-01-01 10:34:00,181,entry
1900-01-01 10:34:00,182,entry
1900-01-01 10:34:00,183,entry
1900-01-01 10:35:00,164,fruit
1900-01-01 10:35:00,171,dairy
1900-01-01 10:35:00,173,checkout
1900-01-01 10:35:00,177,dairy
1900-01-01 10:35:00,178,spices
1900-01-01 10:35:00,179,checkout
1900-01-01 10:35:00,180,fruit
1900-01-01 10:35:00,181,dairy
1900-01-01 10:35:00,182,drinks
1900-01-01 10:35:00,183,drinks
1900-01-01 10:36:00,164,fruit
1900-01-01 10:36:00,171,spices
1900-01-01 10:36:00,177,checkout
1900-01-01 10:36:00,178,checkout
1900-01-01 10:36:00,180,checkout
1900-01-01 10:36:00,181,drinks
1900-01-01 10:36:00,182,spices
1900-01-01 10:36:00,183,drinks
1900-01-01 10:36:00,184,entry
1900-01-01 10:36:00,185,entry
1900-01-01 10:37:00,164,fruit
1900-01-01 10:37:00,171,checkout
1900-01-01 10:37:00,181,drinks
1900-01-01 10:37:00,182,checkout
1900-01-01 10:37:00,183,fruit
1900-01-01 10:37:00,184,fruit
1900-01-01 10:37:00,185,spices
1900-01-01 10:37:00,186,entry
1900-01-01 10:37:00,187,entry
1900-01-01 10:37:00,188,entry
1900-01-01 10:38:00,164,checkout
1900-01-01 10:38:00,181,checkout
1900-01-01 10:38:00,183,fruit
1900-01-01 10:38:00,184,fruit
1900-01-01 10:38:00,185,spices
1900-01-01 10:38:00,186,fruit
1900-01-01 10:38:00,187,fruit
1900-01-01 10:38:00,188,spices
1900-01-01 10:38:00,189,entry
1900-01-01 10:38:00,190,entry
1900-01-01 10:39:00,183,checkout
1900-01-01 10:39:00,184,drinks
1900-01-01 10:39:00,185,spices
1900-01-01 10:39:00,186,fruit
1900-01-01 10:39:00,187,checkout
1900-01-01 10:39:00,188,drinks
1900-01-01 10:39:00,189,dairy
1900-01-01 10:39:00,190,dairy
1900-01-01 10:39:00,191,entry
1900-01-01 10:39:00,192,entry
1900-01-01 10:40:00,184,checkout
1900-01-01 10:40:00,185,checkout
1900-01-01 10:40:00,186,fruit
1900-01-01 10:40:00,188,drinks
1900-01-01 10:40:00,189,dairy
1900-01-01 10:40:00,190,dairy
1900-01-01 10:40:00,191,dairy
1900-01-01 10:40:00,192,drinks
1900-01-01 10:40:00,193,entry
1900-01-01 10:40:00,194,entry
1900-01-01 10:41:00,186,fruit
1900-01-01 10:41:00,188,drinks
1900-01-01 10:41:00,189,checkout
1900-01-01 10:41:00,190,dairy
1900-01-01 10:41:00,191,dairy
1900-01-01 10:41:00,192,fruit
1900-01-01 10:41:00,193,dairy
1900-01-01 10:41:00,194,fruit
1900-01-01 10:41:00,195,entry
1900-01-01 10:41:00,196,entry
1900-01-01 10:42:00,186,checkout
1900-01-01 10:42:00,188,drinks
1900-01-01 10:42:00,190,fruit
1900-01-01 10:42:00,191,fruit
1900-01-01 10:42:00,192,fruit
1900-01-01 10:42:00,193,dairy
1900-01-01 10:42:00,194,fruit
1900-01-01 10:42:00,195,drinks
1900-01-01 10:42:00,196,drinks
1900-01-01 10:42:00,197,entry
1900-01-01 10:43:00,188,drinks
1900-01-01 10:43:00,190,fruit
1900-01-01 10:43:00,191,checkout
1900-01-01 10:43:00,192,fruit
1900-01-01 10:43:00,193,dairy
1900-01-01 10:43:00,194,fruit
1900-01-01 10:43:00,195,drinks
1900-01-01 10:43:00,196,drinks
1900-01-01 10:43:00,197,dairy
1900-01-01 10:43:00,198,entry
1900-01-01 10:44:00,188,checkout
1900-01-01 10:44:00,190,checkout
1900-01-01 10:44:00,192,fruit
1900-01-01 10:44:00,193,drinks
1900-01-01 10:44:00,194,checkout
1900-01-01 10:44:00,195,drinks
1900-01-01 10:44:00,196,checkout
1900-01-01 10:44:00,197,dairy
1900-01-01 10:44:00,198,spices
1900-01-01 10:44:00,199,entry
1900-01-01 10:45:00,192,drinks
1900-01-01 10:45:00,193,spices
1900-01-01 10:45:00,195,checkout
1900-01-01 10:45:00,197,dairy
1900-01-01 10:45:00,198,dairy
1900-01-01 10:45:00,199,fruit
1900-01-01 10:45:00,200,entry
1900-01-01 10:45:00,201,entry
1900-01-01 10:45:00,202,entry
1900-01-01 10:45:00,203,entry
1900-01-01 10:46:00,192,spices
1900-01-01 10:46:00,193,spices
1900-01-01 10:46:00,197,dairy
1900-01-01 10:46:00,198,spices
1900-01-01 10:46:00,199,checkout
1900-01-01 10:46:00,200,drinks
1900-01-01 10:46:00,201,dairy
1900-01-01 10:46:00,202,fruit
1900-01-01 10:46:00,203,fruit
1900-01-01 10:46:00,204,entry
1900-01-01 10:47:00,192,spices
1900-01-01 10:47:00,193,drinks
1900-01-01 10:47:00,197,drinks
1900-01-01 10:47:00,198,spices
1900-01-01 10:47:00,200,fruit
1900-01-01 10:47:00,201,dairy
1900-01-01 10:47:00,202,fruit
1900-01-01 10:47:00,203,fruit
1900-01-01 10:47:00,204,dairy
1900-01-01 10:47:00,205,entry
1900-01-01 10:48:00,192,dairy
1900-01-01 10:48:00,193,checkout
1900-01-01 10:48:00,197,checkout
1900-01-01 10:48:00,198,spices
1900-01-01 10:48:00,200,spices
1900-01-01 10:48:00,201,dairy
1900-01-01 10:48:00,202,fruit
1900-01-01 10:48:00,203,fruit
1900-01-01 10:48:00,204,dairy
1900-01-01 10:48:00,205,drinks
1900-01-01 10:49:00,192,checkout
1900-01-01 10:49:00,198,checkout
1900-01-01 10:49:00,200,checkout
1900-01-01 10:49:00,201,dairy
1900-01-01 10:49:00,202,fruit
1900-01-01 10:49:00,203,fruit
1900-01-01 10:49:00,204,checkout
1900-01-01 10:49:00,205,drinks
1900-01-01 10:49:00,206,entry
1900-01-01 10:49:00,207,entry
1900-01-01 10:50:00,201,dairy
1900-01-01 10:50:00,202,drinks
1900-01-01 10:50:00,203,fruit
1900-01-01 10:50:00,205,drinks
1900-01-01 10:50:00,206,dairy
1900-01-01 10:50:00,207,fruit
1900-01-01 10:50:00,208,entry
1900-01-01 10:50:00,209,entry
1900-01-01 10:50:00,210,entry
1900-01-01 10:50:00,211,entry
1900-01-01 10:51:00,201,dairy
1900-01-01 10:51:00,202,drinks
1900-01-01 10:51:00,203,fruit
1900-01-01 10:51:00,205,drinks
1900-01-01 10:51:00,206,dairy
1900-01-01 10:51:00,207,fruit
1900-01-01 10:51:00,208,fruit
1900-01-01 10:51:00,209,dairy
1900-01-01 10:51:00,210,spices
1900-01-01 10:51:00,211,dairy
1900-01-01 10:52:00,201,checkout
1900-01-01 10:52:00,202,drinks
1900-01-01 10:52:00,203,fruit
1900-01-01 10:52:00,205,fruit
1900-01-01 10:52:00,206,dairy
1900-01-01 10:52:00,207,fruit
1900-01-01 10:52:00,208,fruit
1900-01-01 10:52:00,209,drinks
1900-01-01 10:52:00,210,spices
1900-01-01 10:52:00,211,dairy
1900-01-01 10:53:00,202,checkout
1900-01-01 10:53:00,203,drinks
1900-01-01 10:53:00,205,fruit
1900-01-01 10:53:00,206,dairy
1900-01-01 10:53:00,207,fruit
1900-01-01 10:53:00,208,fruit
1900-01-01 10:53:00,209,checkout
1900-01-01 10:53:00,210,drinks
1900-01-01 10:53:00,211,dairy
1900-01-01 10:53:00,212,entry
1900-01-01 10:54:00,203,spices
1900-01-01 10:54:00,205,fruit
1900-01-01 10:54:00,206,dairy
1900-01-01 10:54:00,207,dairy
1900-01-01 10:54:00,208,fruit
1900-01-01 10:54:00,210,drinks
1900-01-01 10:54:00,211,dairy
1900-01-01 10:54:00,212,dairy
1900-01-01 10:54:00,213,entry
1900-01-01 10:54:00,214,entry
1900-01-01 10:55:00,203,drinks
1900-01-01 10:55:00,205,checkout
1900-01-01 10:55:00,206,dairy
1900-01-01 10:55:00,207,dairy
1900-01-01 10:55:00,208,fruit
1900-01-01 10:55:00,210,fruit
1900-01-01 10:55:00,211,checkout
1900-01-01 10:55:00,212,dairy
1900-01-01 10:55:00,213,spices
1900-01-01 10:55:00,214,spices
1900-01-01 10:56:00,203,checkout
1900-01-01 10:56:00,206,dairy
1900-01-01 10:56:00,207,drinks
1900-01-01 10:56:00,208,fruit
1900-01-01 10:56:00,210,fruit
1900-01-01 10:56:00,212,dairy
1900-01-01 10:56:00,213,fruit
1900-01-01 10:56:00,214,spices
1900-01-01 10:56:00,215,entry
1900-01-01 10:56:00,216,entry
1900-01-01 10:57:00,206,dairy
1900-01-01 10:57:00,207,drinks
1900-01-01 10:57:00,208,fruit
1900-01-01 10:57:00,210,fruit
1900-01-01 10:57:00,212,dairy
1900-01-01 10:57:00,213,fruit
1900-01-01 10:57:00,214,spices
1900-01-01 10:57:00,215,fruit
1900-01-01 10:57:00,216,dairy
1900-01-01 10:57:00,217,entry
1900-01-01 10:58:00,206,dairy
1900-01-01 10:58:00,207,drinks
1900-01-01 10:58:00,208,fruit
1900-01-01 10:58:00,210,checkout
1900-01-01 10:58:00,212,dairy
1900-01-01 10:58:00,213,fruit
1900-01-01 10:58:00,214,dairy
1900-01-01 10:58:00,215,fruit
1900-01-01 10:58:00,216,dairy
1900-01-01 10:58:00,217,drinks
1900-01-01 10:59:00,206,dairy
1900-01-01 10:59:00,207,drinks
1900-01-01 10:59:00,208,fruit
1900-01-01 10:59:00,212,dairy
1900-01-01 10:59:00,213,fruit
1900-01-01 10:59:00,214,fruit
1900-01-01 10:59:00,215,checkout
1900-01-01 10:59:00,216,dairy
1900-01-01 10:59:00,217,spices
1900-01-01 10:59:00,218,entry
1900-01-01 11:00:00,206,dairy
1900-01-01 11:00:00,207,checkout
1900-01-01 11:00:00,208,checkout
1900-01-01 11:00:00,212,fruit
1900-01-01 11:00:00,213,checkout
1900-01-01 11:00:00,214,fruit
1900-01-01 11:00:00,216,fruit
1900-01-01 11:00:00,217,spices
1900-01-01 11:00:00,218,fruit
1900-01-01 11:00:00,219,entry
1900-01-01 11:01:00,206,dairy
1900-01-01 11:01:00,212,fruit
1900-01-01 11:01:00,214,fruit
1900-01-01 11:01:00,216,fruit
1900-01-01 11:01:00,217,dairy
1900-01-01 11:01:00,218,fruit
1900-01-01 11:01:00,219,spices
1900-01-01 11:01:00,220,entry
1900-01-01 11:01:00,221,entry
1900-01-01 11:01:00,222,entry
1900-01-01 11:02:00,206,dairy
1900-01-01 11:02:00,212,checkout
1900-01-01 11:02:00,214,checkout
1900-01-01 11:02:00,216,fruit
1900-01-01 11:02:00,217,checkout
1900-01-01 11:02:00,218,fruit
1900-01-01 11:02:00,219,drinks
1900-01-01 11:02:00,220,fruit
1900-01-01 11:02:00,221,spices
1900-01-01 11:02:00,222,dairy
1900-01-01 11:03:00,206,dairy
1900-01-01 11:03:00,216,checkout
1900-01-01 11:03:00,218,fruit
1900-01-01 11:03:00,219,fruit
1900-01-01 11:03:00,220,fruit
1900-01-01 11:03:00,221,drinks
1900-01-01 11:03:00,222,dairy
1900-01-01 11:03:00,223,entry
1900-01-01 11:03:00,224,entry
1900-01-01 11:03:00,225,entry
1900-01-01 11:04:00,206,dairy
1900-01-01 11:04:00,218,fruit
1900-01-01 11:04:00,219,checkout
1900-01-01 11:04:00,220,checkout
1900-01-01 11:04:00,221,fruit
1900-01-01 11:04:00,222,fruit
1900-01-01 11:04:00,223,drinks
1900-01-01 11:04:00,224,dairy
1900-01-01 11:04:00,225,dairy
1900-01-01 11:04:00,226,entry
1900-01-01 11:05:00,206,fruit
1900-01-01 11:05:00,218,fruit
1900-01-01 11:05:00,221,fruit
1900-01-01 11:05:00,222,fruit
1900-01-01 11:05:00,223,checkout
1900-01-01 11:05:00,224,spices
1900-01-01 11:05:00,225,checkout
1900-01-01 11:05:00,226,fruit
1900-01-01 11:05:00,227,entry
1900-01-01 11:05:00,228,entry
1900-01-01 11:06:00,206,fruit
1900-01-01 11:06:00,218,fruit
1900-01-01 11:06:00,221,fruit
1900-01-01 11:06:00,222,fruit
1900-01-01 11:06:00,224,spices
1900-01-01 11:06:00,226,fruit
1900-01-01 11:06:00,227,fruit
1900-01-01 11:06:00,228,spices
1900-01-01 11:06:00,229,entry
1900-01-01 11:06:00,230,entry
1900-01-01 11:07:00,206,drinks
1900-01-01 11:07:00,218,fruit
1900-01-01 11:07:00,221,fruit
1900-01-01 11:07:00,222,fruit
1900-01-01 11:07:00,224,checkout
1900-01-01 11:07:00,226,fruit
1900-01-01 11:07:00,227,fruit
1900-01-01 11:07:00,228,checkout
1900-01-01 11:07:00,229,fruit
1900-01-01 11:07:00,230,fruit
1900-01-01 11:08:00,206,checkout
1900-01-01 11:08:00,218,drinks
1900-01-01 11:08:00,221,dairy
1900-01-01 11:08:00,222,checkout
1900-01-01 11:08:00,226,fruit
1900-01-01 11:08:00,227,fruit
1900-01-01 11:08:00,229,spices
1900-01-01 11:08:00,230,spices
1900-01-01 11:08:00,231,entry
1900-01-01 11:08:00,232,entry
1900-01-01 11:09:00,218,checkout
1900-01-01 11:09:00,221,dairy
1900-01-01 11:09:00,226,fruit
1900-01-01 11:09:00,227,fruit
1900-01-01 11:09:00,229,checkout
1900-01-01 11:09:00,230,checkout
1900-01-01 11:09:00,231,dairy
1900-01-01 11:09:00,232,fruit
1900-01-01 11:09:00,233,entry
1900-01-01 11:09:00,234,entry
1900-01-01 11:10:00,221,dairy
1900-01-01 11:10:00,226,checkout
1900-01-01 11:10:00,227,checkout
1900-01-01 11:10:00,231,dairy
1900-01-01 11:10:00,232,fruit
1900-01-01 11:10:00,233,fruit
1900-01-01 11:10:00,234,fruit
1900-01-01 11:10:00,235,entry
1900-01-01 11:10:00,236,entry
1900-01-01 11:10:00,237,entry
1900-01-01 11:11:00,221,dairy
1900-01-01 11:11:00,231,dairy
1900-01-01 11:11:00,232,spices
1900-01-01 11:11:00,233,fruit
1900-01-01 11:11:00,234,drinks
1900-01-01 11:11:00,235,spices
1900-01-01 11:11:00,236,spices
1900-01-01 11:11:00,237,spices
1900-01-01 11:11:00,238,entry
1900-01-01 11:11:00,239,entry
1900-01-01 11:12:00,221,dairy
1900-01-01 11:12:00,231,dairy
1900-01-01 11:12:00,232,spices
1900-01-01 11:12:00,233,fruit
1900-01-01 11:12:00,234,checkout
1900-01-01 11:12:00,235,fruit
1900-01-01 11:12:00,236,spices
1900-01-01 11:12:00,237,drinks
1900-01-01 11:12:00,238,spices
1900-01-01 11:12:00,239,fruit
1900-01-01 11:13:00,221,fruit
1900-01-01 11:13:00,231,dairy
1900-01-01 11:13:00,232,spices
1900-01-01 11:13:00,233,fruit
1900-01-01 11:13:00,235,fruit
1900-01-01 11:13:00,236,dairy
1900-01-01 11:13:00,237,checkout
1900-01-01 11:13:00,238,fruit
1900-01-01 11:13:00,239,fruit
1900-01-01 11:13:00,240,entry
1900-01-01 11:14:00,221,drinks
1900-01-01 11:14:00,231,spices
1900-01-01 11:14:00,232,drinks
1900-01-01 11:14:00,233,fruit
1900-01-01 11:14:00,235,fruit
1900-01-01 11:14:00,236,dairy
1900-01-01 11:14:00,238,fruit
1900-01-01 11:14:00,239,fruit
1900-01-01 11:14:00,240,fruit
1900-01-01 11:14:00,241,entry
1900-01-01 11:15:00,221,drinks
1900-01-01 11:15:00,231,checkout
1900-01-01 11:15:00,232,drinks
1900-01-01 11:15:00,233,checkout
1900-01-01 11:15:00,235,checkout
1900-01-01 11:15:00,236,dairy
1900-01-01 11:15:00,238,fruit
1900-01-01 11:15:00,239,fruit
1900-01-01 11:15:00,240,fruit
1900-01-01 11:15:00,241,fruit
1900-01-01 11:16:00,221,checkout
1900-01-01 11:16:00,232,drinks
1900-01-01 11:16:00,236,checkout
1900-01-01 11:16:00,238,fruit
1900-01-01 11:16:00,239,checkout
1900-01-01 11:16:00,240,dairy
1900-01-01 11:16:00,241,checkout
1900-01-01 11:16:00,242,entry
1900-01-01 11:16:00,243,entry
1900-01-01 11:16:00,244,entry
1900-01-01 11:17:00,232,checkout
1900-01-01 11:17:00,238,fruit
1900-01-01 11:17:00,240,dairy
1900-01-01 11:17:00,242,fruit
1900-01-01 11:17:00,243,spices
1900-01-01 11:17:00,244,fruit
1900-01-01 11:17:00,245,entry
1900-01-01 11:17:00,246,entry
1900-01-01 11:17:00,247,entry
1900-01-01 11:17:00,248,entry
1900-01-01 11:18:00,238,drinks
1900-01-01 11:18:00,240,checkout
1900-01-01 11:18:00,242,checkout
1900-01-01 11:18:00,243,spices
1900-01-01 11:18:00,244,checkout
1900-01-01 11:18:00,245,dairy
1900-01-01 11:18:00,246,fruit
1900-01-01 11:18:00,247,drinks
1900-01-01 11:18:00,248,fruit
1900-01-01 11:18:00,249,entry
1900-01-01 11:19:00,238,spices
1900-01-01 11:19:00,243,dairy
1900-01-01 11:19:00,245,dairy
1900-01-01 11:19:00,246,fruit
1900-01-01 11:19:00,247,checkout
1900-01-01 11:19:00,248,checkout
1900-01-01 11:19:00,249,fruit
1900-01-01 11:19:00,250,entry
1900-01-01 11:19:00,251,entry
1900-01-01 11:19:00,252,entry
1900-01-01 11:20:00,238,spices
1900-01-01 11:20:00,243,dairy
1900-01-01 11:20:00,245,fruit
1900-01-01 11:20:00,246,spices
1900-01-01 11:20:00,249,fruit
1900-01-01 11:20:00,250,drinks
1900-01-01 11:20:00,251,dairy
1900-01-01 11:20:00,252,spices
1900-01-01 11:20:00,253,entry
1900-01-01 11:20:00,254,entry
1900-01-01 11:21:00,238,drinks
1900-01-01 11:21:00,243,dairy
1900-01-01 11:21:00,245,fruit
1900-01-01 11:21:00,246,drinks
1900-01-01 11:21:00,249,fruit
1900-01-01 11:21:00,250,checkout
1900-01-01 11:21:00,251,dairy
1900-01-01 11:21:00,252,spices
1900-01-01 11:21:00,253,drinks
1900-01-01 11:21:00,254,spices
1900-01-01 11:22:00,238,checkout
1900-01-01 11:22:00,243,dairy
1900-01-01 11:22:00,245,fruit
1900-01-01 11:22:00,246,drinks
1900-01-01 11:22:00,249,checkout
1900-01-01 11:22:00,251,dairy
1900-01-01 11:22:00,252,drinks
1900-01-01 11:22:00,253,drinks
1900-01-01 11:22:00,254,spices
1900-01-01 11:22:00,255,entry
1900-01-01 11:23:00,243,dairy
1900-01-01 11:23:00,245,fruit
1900-01-01 11:23:00,246,drinks
1900-01-01 11:23:00,251,dairy
1900-01-01 11:23:00,252,drinks
1900-01-01 11:23:00,253,drinks
1900-01-01 11:23:00,254,spices
1900-01-01 11:23:00,255,drinks
1900-01-01 11:23:00,256,entry
1900-01-01 11:23:00,257,entry
1900-01-01 11:24:00,243,dairy
1900-01-01 11:24:00,245,checkout
1900-01-01 11:24:00,246,fruit
1900-01-01 11:24:00,251,dairy
1900-01-01 11:24:00,252,spices
1900-01-01 11:24:00,253,drinks
1900-01-01 11:24:00,254,checkout
1900-01-01 11:24:00,255,drinks
1900-01-01 11:24:00,256,fruit
1900-01-01 11:24:00,257,dairy
1900-01-01 11:25:00,243,dairy
1900-01-01 11:25:00,246,fruit
1900-01-01 11:25:00,251,dairy
1900-01-01 11:25:00,252,spices
1900-01-01 11:25:00,253,drinks
1900-01-01 11:25:00,255,drinks
1900-01-01 11:25:00,256,fruit
1900-01-01 11:25:00,257,dairy
1900-01-01 11:25:00,258,entry
1900-01-01 11:25:00,259,entry
1900-01-01 11:26:00,243,dairy
1900-01-01 11:26:00,246,fruit
1900-01-01 11:26:00,251,checkout
1900-01-01 11:26:00,252,checkout
1900-01-01 11:26:00,253,drinks
1900-01-01 11:26:00,255,checkout
1900-01-01 11:26:00,256,checkout
1900-01-01 11:26:00,257,dairy
1900-01-01 11:26:00,258,fruit
1900-01-01 11:26:00,259,drinks
1900-01-01 11:27:00,243,dairy
1900-01-01 11:27:00,246,fruit
1900-01-01 11:27:00,253,drinks
1900-01-01 11:27:00,257,spices
1900-01-01 11:27:00,258,fruit
1900-01-01 11:27:00,259,drinks
1900-01-01 11:27:00,260,entry
1900-01-01 11:27:00,261,entry
1900-01-01 11:27:00,262,entry
1900-01-01 11:27:00,263,entry
1900-01-01 11:28:00,243,dairy
1900-01-01 11:28:00,246,checkout
1900-01-01 11:28:00,253,spices
1900-01-01 11:28:00,257,dairy
1900-01-01 11:28:00,258,fruit
1900-01-01 11:28:00,259,checkout
1900-01-01 11:28:00,260,dairy
1900-01-01 11:28:00,261,dairy
1900-01-01 11:28:00,262,fruit
1900-01-01 11:28:00,263,drinks
1900-01-01 11:29:00,243,checkout
1900-01-01 11:29:00,253,drinks
1900-01-01 11:29:00,257,dairy
1900-01-01 11:29:00,258,drinks
1900-01-01 11:29:00,260,checkout
1900-01-01 11:29:00,261,checkout
1900-01-01 11:29:00,262,checkout
1900-01-01 11:29:00,263,checkout
1900-01-01 11:29:00,264,entry
1900-01-01 11:29:00,265,entry
1900-01-01 11:30:00,253,drinks
1900-01-01 11:30:00,257,dairy
1900-01-01 11:30:00,258,checkout
1900-01-01 11:30:00,264,fruit
1900-01-01 11:30:00,265,dairy
1900-01-01 11:30:00,266,entry
1900-01-01 11:30:00,267,entry
1900-01-01 11:30:00,268,entry
1900-01-01 11:30:00,269,entry
1900-01-01 11:30:00,270,entry
1900-01-01 11:31:00,253,drinks
1900-01-01 11:31:00,257,dairy
1900-01-01 11:31:00,264,fruit
1900-01-01 11:31:00,265,dairy
1900-01-01 11:31:00,266,dairy
1900-01-01 11:31:00,267,fruit
1900-01-01 11:31:00,268,dairy
1900-01-01 11:31:00,269,dairy
1900-01-01 11:31:00,270,dairy
1900-01-01 11:31:00,271,entry
1900-01-01 11:32:00,253,drinks
1900-01-01 11:32:00,257,dairy
1900-01-01 11:32:00,264,checkout
1900-01-01 11:32:00,265,dairy
1900-01-01 11:32:00,266,dairy
1900-01-01 11:32:00,267,checkout
1900-01-01 11:32:00,268,dairy
1900-01-01 11:32:00,269,dairy
1900-01-01 11:32:00,270,checkout
1900-01-01 11:32:00,271,fruit
1900-01-01 11:33:00,253,drinks
1900-01-01 11:33:00,257,dairy
1900-01-01 11:33:00,265,dairy
1900-01-01 11:33:00,266,spices
1900-01-01 11:33:00,268,checkout
1900-01-01 11:33:00,269,dairy
1900-01-01 11:33:00,271,checkout
1900-01-01 11:33:00,272,entry
1900-01-01 11:33:00,273,entry
1900-01-01 11:33:00,274,entry
1900-01-01 11:34:00,253,drinks
1900-01-01 11:34:00,257,dairy
1900-01-01 11:34:00,265,dairy
1900-01-01 11:34:00,266,spices
1900-01-01 11:34:00,269,dairy
1900-01-01 11:34:00,272,spices
1900-01-01 11:34:00,273,drinks
1900-01-01 11:34:00,274,dairy
1900-01-01 11:34:00,275,entry
1900-01-01 11:34:00,276,entry
1900-01-01 11:35:00,253,fruit
1900-01-01 11:35:00,257,dairy
1900-01-01 11:35:00,265,dairy
1900-01-01 11:35:00,266,spices
1900-01-01 11:35:00,269,dairy
1900-01-01 11:35:00,272,spices
1900-01-01 11:35:00,273,drinks
1900-01-01 11:35:00,274,dairy
1900-01-01 11:35:00,275,dairy
1900-01-01 11:35:00,276,spices
1900-01-01 11:36:00,253,fruit
1900-01-01 11:36:00,257,dairy
1900-01-01 11:36:00,265,dairy
1900-01-01 11:36:00,266,spices
1900-01-01 11:36:00,269,dairy
1900-01-01 11:36:00,272,drinks
1900-01-01 11:36:00,273,drinks
1900-01-01 11:36:00,274,checkout
1900-01-01 11:36:00,275,checkout
1900-01-01 11:36:00,276,drinks
1900-01-01 11:37:00,253,fruit
1900-01-01 11:37:00,257,checkout
1900-01-01 11:37:00,265,dairy
1900-01-01 11:37:00,266,dairy
1900-01-01 11:37:00,269,dairy
1900-01-01 11:37:00,272,checkout
1900-01-01 11:37:00,273,checkout
1900-01-01 11:37:00,276,drinks
1900-01-01 11:37:00,277,entry
1900-01-01 11:37:00,278,entry
1900-01-01 11:38:00,253,checkout
1900-01-01 11:38:00,265,drinks
1900-01-01 11:38:00,266,dairy
1900-01-01 11:38:00,269,dairy
1900-01-01 11:38:00,276,checkout
1900-01-01 11:38:00,277,spices
1900-01-01 11:38:00,278,spices
1900-01-01 11:38:00,279,entry
1900-01-01 11:38:00,280,entry
1900-01-01 11:38:00,281,entry
1900-01-01 11:39:00,265,drinks
1900-01-01 11:39:00,266,dairy
1900-01-01 11:39:00,269,checkout
1900-01-01 11:39:00,277,checkout
1900-01-01 11:39:00,278,dairy
1900-01-01 11:39:00,279,dairy
1900-01-01 11:39:00,280,dairy
1900-01-01 11:39:00,281,spices
1900-01-01 11:39:00,282,entry
1900-01-01 11:39:00,283,entry
1900-01-01 11:40:00,265,drinks
1900-01-01 11:40:00,266,dairy
1900-01-01 11:40:00,278,dairy
1900-01-01 11:40:00,279,dairy
1900-01-01 11:40:00,280,dairy
1900-01-01 11:40:00,281,spices
1900-01-01 11:40:00,282,spices
1900-01-01 11:40:00,283,drinks
1900-01-01 11:40:00,284,entry
1900-01-01 11:40:00,285,entry
1900-01-01 11:41:00,265,drinks
1900-01-01 11:41:00,266,drinks
1900-01-01 11:41:00,278,dairy
1900-01-01 11:41:00,279,dairy
1900-01-01 11:41:00,280,dairy
1900-01-01 11:41:00,281,spices
1900-01-01 11:41:00,282,drinks
1900-01-01 11:41:00,283,checkout
1900-01-01 11:41:00,284,dairy
1900-01-01 11:41:00,285,dairy
1900-01-01 11:42:00,265,drinks
1900-01-01 11:42:00,266,drinks
1900-01-01 11:42:00,278,dairy
1900-01-01 11:42:00,279,spices
1900-01-01 11:42:00,280,dairy
1900-01-01 11:42:00,281,spices
1900-01-01 11:42:00,282,fruit
1900-01-01 11:42:00,284,dairy
1900-01-01 11:42:00,285,checkout
1900-01-01 11:42:00,286,entry
1900-01-01 11:43:00,265,checkout
1900-01-01 11:43:00,266,drinks
1900-01-01 11:43:00,278,checkout
